,ChampLatex,ExpVal,InstanceID,RunIdx,t
2928,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.4160806790930707,7.0,1.0,10.95
2929,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.15592792483746606,7.0,1.0,11.0
2930,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.02853379869256879,7.0,1.0,11.05
2931,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.0856397216754228,7.0,1.0,11.1
2932,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.25000816606184,7.0,1.0,11.15
2933,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.3973482167732828,7.0,1.0,11.2
2934,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.45592167868471833,7.0,1.0,11.25
2935,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.43381589707373197,7.0,1.0,11.3
2936,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.3829103932765869,7.0,1.0,11.35
2937,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.362401629898907,7.0,1.0,11.4
2938,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.4208502753776908,7.0,1.0,11.45
2939,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.5680480847309737,7.0,1.0,11.5
2940,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.7401004730526674,7.0,1.0,11.55
2941,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.8148627648401233,7.0,1.0,11.6
2942,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.7026039165783682,7.0,1.0,11.65
2943,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.4376787572587511,7.0,1.0,11.7
2944,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.16771408802232585,7.0,1.0,11.75
2945,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.0376651543796102,7.0,1.0,11.8
2946,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.08165211230792313,7.0,1.0,11.85
2947,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.22201112973883289,7.0,1.0,11.9
2948,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.3535780062933721,7.0,1.0,11.95
2949,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.4159739855280827,7.0,1.0,12.0
2950,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.4051436537994053,7.0,1.0,12.05
2951,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.3568286558981248,7.0,1.0,12.1
2952,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.3356209476808463,7.0,1.0,12.15
2953,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.40949134230176115,7.0,1.0,12.2
2954,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.5905217401584526,7.0,1.0,12.25
2955,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.7907738897873937,7.0,1.0,12.3
2956,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.8659695308101397,7.0,1.0,12.35
2957,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.7336413227685777,7.0,1.0,12.4
2958,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.4534876744923191,7.0,1.0,12.45
2959,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.18276606188270184,7.0,1.0,12.5
2960,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.051156463157830186,7.0,1.0,12.55
2961,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.07870691204597897,7.0,1.0,12.6
2962,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.1968197118409592,7.0,1.0,12.65
2963,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.3190068754821559,7.0,1.0,12.7
2964,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.38595349211890145,7.0,1.0,12.75
2965,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.3774745828661807,7.0,1.0,12.8
2966,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.3232178333173563,7.0,1.0,12.85
2967,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.30389685049599185,7.0,1.0,12.9
2968,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.40253237999823804,7.0,1.0,12.95
2969,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.6191842074294054,7.0,1.0,13.0
2970,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.8373516181593947,7.0,1.0,13.05
2971,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.9025907848309567,7.0,1.0,13.1
2972,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.7522074155216391,7.0,1.0,13.15
2973,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.4680012311322651,7.0,1.0,13.2
2974,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.20356806279600645,7.0,1.0,13.25
2975,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.06851707982806003,7.0,1.0,13.3
2976,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.07725014881794466,7.0,1.0,13.35
2977,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.17724771501900727,7.0,1.0,13.4
2978,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.29503171924925853,7.0,1.0,13.45
2979,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.3630118658611567,7.0,1.0,13.5
2980,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.3472698241788065,7.0,1.0,13.55
2981,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.2834637996671359,7.0,1.0,13.6
2982,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.2727437157152149,7.0,1.0,13.65
2983,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.4023537396235948,7.0,1.0,13.7
2984,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.6489666199972957,7.0,1.0,13.75
2985,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.8721010826587277,7.0,1.0,13.8
2986,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.9223979705704007,7.0,1.0,13.85
2987,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.7627198512975193,7.0,1.0,13.9
2988,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.486217747016833,7.0,1.0,13.95
2989,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.23080099082194258,7.0,1.0,14.0
2990,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.08816273516866696,7.0,1.0,14.05
2991,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.07773578599337552,7.0,1.0,14.1
2992,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.16524539230563964,7.0,1.0,14.15
2993,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.2810301443323093,7.0,1.0,14.2
2994,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.3436549976495946,7.0,1.0,14.25
2995,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.3131803572179127,7.0,1.0,14.3
2996,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.24138670221862646,7.0,1.0,14.35
2997,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.24669510478273293,7.0,1.0,14.4
2998,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.40746982995970105,7.0,1.0,14.45
2999,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.6727231963974235,7.0,1.0,14.5
3000,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.8899905293451715,7.0,1.0,14.55
3001,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.927950051813021,7.0,1.0,14.6
3002,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.7717907467270889,7.0,1.0,14.65
3003,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.5114029804528358,7.0,1.0,14.7
3004,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.26259606420535736,7.0,1.0,14.75
3005,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.10777971123181324,7.0,1.0,14.8
3006,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.080742303111304,7.0,1.0,14.85
3007,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.16178228630205246,7.0,1.0,14.9
3008,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.2750635837373571,7.0,1.0,14.95
3009,"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",0.32509588050068444,7.0,1.0,15.0
3010,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",1.0,8.0,1.0,0.0
3011,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.7857140239063155,8.0,1.0,0.05
3012,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.4261798457198272,8.0,1.0,0.1
3013,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.33519266706465584,8.0,1.0,0.15
3014,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.458446969040267,8.0,1.0,0.2
3015,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.44939062530235413,8.0,1.0,0.25
3016,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.2497448286667225,8.0,1.0,0.3
3017,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.10891058355202653,8.0,1.0,0.35
3018,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.11912667153168793,8.0,1.0,0.4
3019,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.12806543266004744,8.0,1.0,0.45
3020,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.10823251092480775,8.0,1.0,0.5
3021,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.22281921180845926,8.0,1.0,0.55
3022,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.45104666237578733,8.0,1.0,0.6
3023,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.5247308059060126,8.0,1.0,0.65
3024,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.38920857733079706,8.0,1.0,0.7
3025,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.37550363459724834,8.0,1.0,0.75
3026,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.6799665922426444,8.0,1.0,0.8
3027,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.9789970887237109,8.0,1.0,0.85
3028,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.8761661129983088,8.0,1.0,0.9
3029,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.5035188963168291,8.0,1.0,0.95
3030,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.3093912501261093,8.0,1.0,1.0
3031,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.3895543297086877,8.0,1.0,1.05
3032,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.43069219166963263,8.0,1.0,1.1
3033,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.2726373846776565,8.0,1.0,1.15
3034,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.1150797725948167,8.0,1.0,1.2
3035,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.11001604326955444,8.0,1.0,1.25
3036,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.13587556838603307,8.0,1.0,1.3
3037,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.11361880623990525,8.0,1.0,1.35
3038,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.19576757401831557,8.0,1.0,1.4
3039,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.43546120261489796,8.0,1.0,1.45
3040,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.5796081849984213,8.0,1.0,1.5
3041,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.46469947918356475,8.0,1.0,1.55
3042,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.35913048122472185,8.0,1.0,1.6
3043,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.5738210920952163,8.0,1.0,1.65
3044,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.9189197923151653,8.0,1.0,1.7
3045,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.9386127376110294,8.0,1.0,1.75
3046,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.5962385653437925,8.0,1.0,1.8
3047,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.3145564752160384,8.0,1.0,1.85
3048,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.32704225612344495,8.0,1.0,1.9
3049,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.39744886101426535,8.0,1.0,1.95
3050,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.28825894197311075,8.0,1.0,2.0
3051,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.1255109950724219,8.0,1.0,2.05
3052,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.10167362028555435,8.0,1.0,2.1
3053,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.14169086703730893,8.0,1.0,2.15
3054,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.12487895917634104,8.0,1.0,2.2
3055,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.17265544442949016,8.0,1.0,2.25
3056,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.4048223442055378,8.0,1.0,2.3
3057,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.6157065111937796,8.0,1.0,2.35
3058,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.5518292630218983,8.0,1.0,2.4
3059,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.3799568044232883,8.0,1.0,2.45
3060,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.4822842889818703,8.0,1.0,2.5
3061,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.8281521179284036,8.0,1.0,2.55
3062,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.9642945838758,8.0,1.0,2.6
3063,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.6910136735839312,8.0,1.0,2.65
3064,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.34912617603567153,8.0,1.0,2.7
3065,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.2788558529884913,8.0,1.0,2.75
3066,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.35405858312816785,8.0,1.0,2.8
3067,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.294444250371972,8.0,1.0,2.85
3068,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.138504298402302,8.0,1.0,2.9
3069,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.09492344018186329,8.0,1.0,2.95
3070,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.14483924704500323,8.0,1.0,3.0
3071,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.14104635643623015,8.0,1.0,3.05
3072,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.15715547931235332,8.0,1.0,3.1
3073,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.3634641454384279,8.0,1.0,3.15
3074,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.6281359723983854,8.0,1.0,3.2
3075,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.6390023209302702,8.0,1.0,3.25
3076,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.4356897138515355,8.0,1.0,3.3
3077,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.41837103587451413,8.0,1.0,3.35
3078,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.7193572623770386,8.0,1.0,3.4
3079,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.9496076808634502,8.0,1.0,3.45
3080,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.7743454007636021,8.0,1.0,3.5
3081,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.4074983046908303,8.0,1.0,3.55
3082,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.2508273194096652,8.0,1.0,3.6
3083,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.30617503104217375,8.0,1.0,3.65
3084,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.2903477737278329,8.0,1.0,3.7
3085,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.15212354196366532,8.0,1.0,3.75
3086,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.09039183068820768,8.0,1.0,3.8
3087,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.1449305801887609,8.0,1.0,3.85
3088,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.16046831297064604,8.0,1.0,3.9
3089,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.15202984342851733,8.0,1.0,3.95
3090,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.3173200449935085,8.0,1.0,4.0
3091,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.6152198867538499,8.0,1.0,4.05
3092,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.7144652232562824,8.0,1.0,4.1
3093,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.5191259107833226,8.0,1.0,4.15
3094,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.3912739107488533,8.0,1.0,4.2
3095,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.6077056798882562,8.0,1.0,4.25
3096,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.8965829666167932,8.0,1.0,4.3
3097,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.8344382306566139,8.0,1.0,4.35
3098,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.4808604477269685,8.0,1.0,4.4
3099,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.24591820038923362,8.0,1.0,4.45
3100,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.25991030119222264,8.0,1.0,4.5
3101,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.27650732563044184,8.0,1.0,4.55
3102,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.16444869943666357,8.0,1.0,4.6
3103,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.08845060701540494,8.0,1.0,4.65
3104,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.14191743629509665,8.0,1.0,4.7
3105,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.18099188266037983,8.0,1.0,4.75
3106,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.15871902148852063,8.0,1.0,4.8
3107,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.2731390322330287,8.0,1.0,4.85
3108,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.5787889386184066,8.0,1.0,4.9
3109,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.767951505420556,8.0,1.0,4.95
3110,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.6191218395699835,8.0,1.0,5.0
3111,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.40506177629326195,8.0,1.0,5.05
3112,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.5087529968769298,8.0,1.0,5.1
3113,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.8125771700529751,8.0,1.0,5.15
3114,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.8628231714891038,8.0,1.0,5.2
3115,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.558451793696145,8.0,1.0,5.25
3116,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.2638704319203932,8.0,1.0,5.3
3117,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.22099735601890994,8.0,1.0,5.35
3118,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.25472286711137604,8.0,1.0,5.4
3119,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.17381324116505034,8.0,1.0,5.45
3120,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.0891892657772012,8.0,1.0,5.5
3121,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.13611965657239217,8.0,1.0,5.55
3122,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.20022560531472042,8.0,1.0,5.6
3123,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.1770977709679746,8.0,1.0,5.65
3124,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.23756770509816783,8.0,1.0,5.7
3125,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.5239897268731758,8.0,1.0,5.75
3126,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.7921390975608763,8.0,1.0,5.8
3127,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.722124462151186,8.0,1.0,5.85
3128,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.4580918389366858,8.0,1.0,5.9
3129,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.4362651625797603,8.0,1.0,5.95
3130,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.7092218762097816,8.0,1.0,6.0
3131,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.8555036358967348,8.0,1.0,6.05
3132,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.6290767088003845,8.0,1.0,6.1
3133,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.30130586036558993,8.0,1.0,6.15
3134,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.19402683200857765,8.0,1.0,6.2
3135,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.22777358795207442,8.0,1.0,6.25
3136,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.17899775671001913,8.0,1.0,6.3
3137,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.0924171136822433,8.0,1.0,6.35
3138,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.12820720428142934,8.0,1.0,6.4
3139,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.21584603732587893,8.0,1.0,6.45
3140,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.20543805131122533,8.0,1.0,6.5
3141,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.21622289225605443,8.0,1.0,6.55
3142,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.45862533262936483,8.0,1.0,6.6
3143,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.7837132520758557,8.0,1.0,6.65
3144,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.8140521412784906,8.0,1.0,6.7
3145,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.543220256495896,8.0,1.0,6.75
3146,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.4002954606024494,8.0,1.0,6.8
3147,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.6007811424575273,8.0,1.0,6.85
3148,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.8134689411305271,8.0,1.0,6.9
3149,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.6826567998236982,8.0,1.0,6.95
3150,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.3522514296803516,8.0,1.0,7.0
3151,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.18185948310549951,8.0,1.0,7.05
3152,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.1990169019076705,8.0,1.0,7.1
3153,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.1793581002791597,8.0,1.0,7.15
3154,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.09769330301427794,8.0,1.0,7.2
3155,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.11914029806625069,8.0,1.0,7.25
3156,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.22591020153605657,8.0,1.0,7.3
3157,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.24059155281975464,8.0,1.0,7.35
3158,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.2128841485470313,8.0,1.0,7.4
3159,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.392111697121979,8.0,1.0,7.45
3160,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.7438806221359218,8.0,1.0,7.5
3161,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.8822642132966637,8.0,1.0,7.55
3162,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.6487844990073659,8.0,1.0,7.6
3163,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.4057824956977776,8.0,1.0,7.65
3164,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.5021499855843551,8.0,1.0,7.7
3165,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.7425099426708793,8.0,1.0,7.75
3166,"$\hat{S}_{x,y,z}\hat{A}_{x,y}$",0.71160610802318,8.0,1.0,7.8
